timestamp,MILL_OUTLET_TEMP,MILL_BEARING_VIB,MILL_MOTOR_CURRENT,BUNKER_COAL_TEMP,BELT_MISALIGNMENT,FURNACE_DRAFT_PRES,DRUM_LEVEL,MAIN_STEAM_TEMP,MAIN_STEAM_PRES,FEGT,FLAME_SCANNER,WATERWALL_TEMP,SHAFT_VIB,BEARING_METAL_TEMP,LUBE_OIL_PRES,STATOR_WINDING_TEMP,RPM,CONDENSER_VACUUM,CONDENSER_COND,HOTWELL_LEVEL,BFP_BEARING_VIB,DEAERATOR_LEVEL,GEN_DIFF_PROT,TRANSFORMER_DGA,TRANSFORMER_TEMP,BUCHHOLZ_RELAY,BREAKER_STATUS,STACK_SO2,STACK_OPACITY,ESP_FIELD_CURRENT,ID_FAN_VIB,FGD_SLURRY_PH
2026-07-10 09:13:40.054525+00:00,84.41,2.98,101.58,45.25,0.0,-8.51,0.0,571.56,136.7,1051.59,1.0,322.61,80.36,74.91,1.03,105.52,3013.11,-647.67,0.1,49.98,2.98,0.0,0.0,4.24,69.97,0.0,1.0,211.62,3.99,427.24,3.5,5.51
2026-07-10 09:13:43.060937+00:00,84.75,2.99,102.59,45.39,0.0,-8.55,0.0,573.66,136.52,1047.61,1.0,322.91,80.54,74.89,1.02,105.36,3021.56,-646.98,0.1,50.22,2.99,0.0,0.0,4.23,69.82,0.0,1.0,212.82,3.98,427.26,3.52,5.53
2026-07-10 09:13:46.082993+00:00,85.17,3.0,102.65,45.42,0.0,-8.48,0.0,574.41,136.11,1049.37,1.0,322.22,80.38,74.7,1.02,105.08,3025.5,-644.68,0.1,50.19,2.99,0.0,0.0,4.27,69.83,0.0,1.0,213.35,3.97,426.61,3.52,5.54
2026-07-10 09:13:49.092436+00:00,84.78,3.0,102.02,45.33,0.0,-8.54,0.0,573.21,135.32,1048.73,1.0,321.05,80.24,74.4,1.02,105.29,3031.76,-647.91,0.1,50.09,3.0,0.0,0.0,4.27,69.88,0.0,1.0,212.44,3.96,425.62,3.52,5.53
2026-07-10 09:13:52.100353+00:00,84.73,2.99,102.59,45.06,0.0,-8.53,0.0,570.96,135.97,1051.74,1.0,319.9,80.47,74.58,1.02,104.8,3019.94,-647.86,0.1,50.11,2.98,0.0,0.0,4.23,69.89,0.0,1.0,212.15,3.97,426.35,3.53,5.52
2026-07-10 09:13:55.112891+00:00,84.4,2.98,101.54,45.28,0.0,-8.54,0.0,569.57,136.13,1046.91,1.0,319.05,80.48,74.38,1.02,104.75,3005.32,-650.33,0.1,49.96,3.0,0.0,0.0,4.24,70.08,0.0,1.0,212.46,3.96,423.89,3.53,5.53
2026-07-10 09:13:58.124808+00:00,84.61,2.98,102.59,45.12,0.0,-8.47,0.0,571.82,135.51,1048.33,1.0,318.05,80.56,74.39,1.02,104.71,3006.33,-648.89,0.1,49.88,3.01,0.0,0.0,4.25,69.72,0.0,1.0,212.31,3.98,425.36,3.53,5.54
2026-07-10 09:14:01.130934+00:00,84.76,2.98,102.01,44.96,0.0,-8.47,0.0,574.02,136.39,1049.25,1.0,319.48,80.62,74.75,1.02,104.81,3009.05,-647.31,0.1,49.95,3.01,0.0,0.0,4.25,69.85,0.0,1.0,212.54,4.01,427.02,3.53,5.56
2026-07-10 09:14:04.140918+00:00,85.18,3.0,102.33,45.17,0.0,-8.54,0.0,573.37,136.86,1051.96,1.0,318.69,80.55,75.1,1.02,104.7,2996.44,-648.53,0.1,49.96,3.01,0.0,0.0,4.24,69.67,0.0,1.0,213.69,3.99,427.62,3.53,5.55
2026-07-10 09:14:07.156415+00:00,84.75,2.99,102.6,45.36,0.0,-8.49,0.0,573.48,136.65,1056.31,1.0,319.67,80.43,75.17,1.02,104.98,2985.8,-648.3,0.1,49.8,3.0,0.0,0.0,4.24,69.58,0.0,1.0,211.93,4.0,427.44,3.54,5.56
2026-07-10 09:14:10.170155+00:00,84.56,2.99,101.82,45.53,0.0,-8.46,0.0,571.71,136.12,1058.52,1.0,321.04,80.5,75.09,1.02,104.89,2997.41,-647.13,0.1,49.6,2.99,0.0,0.0,4.28,69.59,0.0,1.0,211.63,4.01,427.57,3.53,5.54
2026-07-10 09:14:13.188274+00:00,84.94,2.99,95.03,45.48,0.0,-8.3,0.0,568.95,133.49,1057.2,1.0,320.74,80.22,74.72,0.99,105.37,2986.79,-645.03,0.1,49.68,3.0,0.0,0.0,3.92,69.47,0.0,1.0,197.72,4.02,393.12,3.51,5.53
2026-07-10 09:14:16.200313+00:00,85.21,3.0,94.74,45.45,0.0,-8.3,0.0,570.43,133.16,1056.18,1.0,321.22,79.83,74.78,1.0,105.57,3001.67,-647.05,0.1,49.58,3.01,0.0,0.0,3.93,69.89,0.0,1.0,195.7,4.03,393.35,3.51,5.52
2026-07-10 09:14:19.215832+00:00,85.54,3.0,95.0,45.53,0.0,-8.31,0.0,567.58,132.23,1059.93,1.0,321.75,80.0,75.15,0.99,106.0,2999.86,-648.41,0.1,49.49,3.0,0.0,0.0,3.92,69.88,0.0,1.0,197.83,4.02,395.51,3.52,5.53
2026-07-10 09:14:22.233553+00:00,85.6,2.99,94.03,45.5,0.0,-8.26,0.0,570.31,132.32,1060.79,1.0,321.91,80.28,75.09,1.0,105.85,3002.4,-649.78,0.1,49.79,3.0,0.0,0.0,3.94,69.8,0.0,1.0,198.16,4.0,394.01,3.53,5.5
2026-07-10 09:14:25.248926+00:00,85.17,3.0,94.86,45.29,0.0,-8.28,0.0,569.91,132.63,1063.51,0.99,320.21,80.05,75.22,0.99,105.23,2996.92,-647.4,0.1,50.01,2.99,0.0,0.0,3.94,69.85,0.0,1.0,196.46,4.01,395.62,3.53,5.53
2026-07-10 09:14:28.267281+00:00,84.86,3.0,94.57,45.25,0.0,-8.3,0.0,570.86,132.94,1061.59,1.0,320.22,79.87,75.23,1.0,105.18,3008.91,-648.3,0.1,50.24,3.0,0.0,0.0,3.94,70.22,0.0,1.0,198.09,3.99,392.93,3.53,5.51
2026-07-10 09:14:31.277402+00:00,85.05,3.0,94.08,45.35,0.0,-8.29,0.0,570.63,132.63,1064.96,0.99,321.49,79.95,75.48,0.99,104.76,3015.49,-645.95,0.1,50.44,3.01,0.0,0.0,3.96,70.08,0.0,1.0,197.77,3.99,392.72,3.54,5.53
2026-07-10 09:14:34.287146+00:00,84.81,3.01,94.66,45.36,0.0,-8.3,0.0,568.86,132.72,1059.88,1.0,320.63,80.13,75.19,0.99,104.81,3027.87,-643.86,0.1,50.23,3.01,0.0,0.0,3.92,70.16,0.0,1.0,196.96,3.98,393.35,3.52,5.52
2026-07-10 09:14:37.301343+00:00,84.73,3.01,94.77,45.28,0.0,-8.3,0.0,566.4,133.59,1062.93,1.0,321.78,79.95,75.03,0.99,105.07,3013.0,-647.14,0.1,50.16,3.0,0.0,0.0,3.95,70.42,0.0,1.0,197.42,3.97,393.42,3.5,5.53
2026-07-10 09:14:40.316589+00:00,84.76,3.0,94.1,45.14,0.0,-8.33,0.0,565.1,133.56,1063.53,1.0,321.24,79.75,74.86,0.99,105.05,3013.1,-648.27,0.1,50.2,2.99,0.0,0.0,3.93,70.15,0.0,1.0,197.54,3.96,394.85,3.49,5.51
2026-07-10 09:14:43.319075+00:00,84.44,2.99,94.68,45.22,0.0,-8.3,0.0,564.87,133.24,1061.1,1.0,320.43,79.75,74.68,1.0,104.64,3009.88,-648.42,0.1,50.12,2.99,0.0,0.0,3.93,70.06,0.0,1.0,196.94,3.96,392.71,3.49,5.52
2026-07-10 09:14:46.331734+00:00,84.59,2.99,94.21,44.99,0.0,-8.28,0.0,563.67,132.89,1057.93,1.0,321.07,79.94,74.66,1.0,104.57,3000.6,-651.77,0.1,50.03,2.98,0.0,0.0,3.93,69.82,0.0,1.0,198.15,3.98,391.98,3.49,5.52
2026-07-10 09:14:49.351108+00:00,84.94,2.98,94.52,44.9,0.0,-8.32,0.0,563.39,133.16,1060.63,1.0,321.91,80.01,74.43,1.0,104.35,3004.54,-649.48,0.1,49.99,2.97,0.0,0.0,3.94,69.77,0.0,1.0,197.13,3.98,392.44,3.49,5.5
2026-07-10 09:14:52.362430+00:00,85.04,2.98,94.35,44.99,0.0,-8.32,0.0,565.31,133.35,1063.18,1.0,322.52,79.64,74.73,1.0,104.01,2997.49,-650.02,0.1,49.95,2.97,0.0,0.0,3.95,69.77,0.0,1.0,196.06,3.99,394.82,3.5,5.48
2026-07-10 09:14:55.381586+00:00,84.65,2.99,94.26,45.22,0.0,-8.31,0.0,567.34,132.58,1060.49,0.99,320.85,79.83,74.97,1.0,104.61,3010.67,-652.9,0.1,49.85,2.96,0.0,0.0,3.96,69.59,0.0,1.0,196.48,3.97,393.03,3.51,5.5
2026-07-10 09:14:58.388320+00:00,84.48,2.99,94.26,45.05,0.0,-8.28,0.0,567.53,133.03,1062.55,1.0,320.99,80.24,75.2,0.99,104.66,2995.6,-652.85,0.1,50.1,2.96,0.0,0.0,3.92,69.57,0.0,1.0,196.05,3.98,394.7,3.5,5.51
2026-07-10 09:15:01.394050+00:00,84.54,2.99,93.94,44.95,0.0,-8.26,0.0,567.37,133.37,1056.36,1.0,321.47,80.15,75.42,1.0,104.69,2998.5,-654.96,0.1,49.93,2.97,0.0,0.0,3.93,69.61,0.0,1.0,197.37,3.97,392.36,3.51,5.52
2026-07-10 09:15:04.418705+00:00,84.32,2.98,94.78,45.08,0.0,-8.28,0.0,567.55,132.88,1055.92,1.0,320.91,79.88,75.39,0.99,104.81,3009.27,-652.35,0.1,50.15,2.98,0.0,0.0,3.93,69.96,0.0,1.0,197.78,3.96,396.27,3.51,5.53
2026-07-10 09:15:07.427613+00:00,84.04,3.0,95.1,45.13,0.0,-8.31,0.0,567.82,132.77,1051.25,0.99,319.32,79.62,75.15,1.0,105.18,3013.52,-650.71,0.1,50.03,2.99,0.0,0.0,3.95,70.12,0.0,1.0,195.97,3.97,391.82,3.5,5.53
2026-07-10 09:15:10.435359+00:00,83.85,3.0,94.75,45.24,0.0,-8.33,0.0,565.97,133.35,1047.58,0.99,320.48,79.64,74.79,0.99,104.97,3010.91,-651.23,0.1,50.26,2.99,0.0,0.0,3.94,70.28,0.0,1.0,195.79,3.99,392.75,3.51,5.51
2026-07-10 09:15:13.440020+00:00,84.33,3.01,84.59,45.24,0.0,-8.32,0.0,568.5,133.33,1045.38,1.0,321.89,79.73,74.56,1.0,104.59,2994.75,-650.19,0.1,50.3,3.0,0.0,0.0,3.53,70.2,0.0,1.0,175.92,3.97,355.56,3.5,5.48
2026-07-10 09:15:16.446095+00:00,84.02,3.0,84.53,45.14,0.0,-8.27,0.0,567.95,133.38,1043.09,1.0,320.15,79.75,74.68,0.99,104.49,2989.89,-651.67,0.1,50.24,3.0,0.0,0.0,3.54,70.26,0.0,1.0,176.45,3.97,355.62,3.49,5.46
2026-07-10 09:15:19.453622+00:00,84.41,2.99,85.25,45.26,0.0,-8.34,0.0,570.01,133.47,1045.99,1.0,321.17,79.83,74.74,0.99,104.98,2998.02,-653.97,0.1,50.38,3.0,0.0,0.0,3.56,69.96,0.0,1.0,177.1,3.99,353.99,3.5,5.49
2026-07-10 09:15:22.459337+00:00,84.57,2.98,84.76,45.02,0.0,-8.25,0.0,567.0,132.07,1043.48,1.0,322.32,79.68,74.63,1.0,105.17,3009.29,-653.85,0.1,50.27,2.99,0.0,0.0,3.53,69.69,0.0,1.0,178.06,3.99,352.82,3.51,5.49
2026-07-10 09:15:25.468354+00:00,84.88,2.99,84.89,44.83,0.0,-8.34,0.0,568.97,133.05,1046.25,1.0,322.68,79.37,74.5,1.0,105.64,2996.62,-653.34,0.1,50.09,3.0,0.0,0.0,3.53,69.51,0.0,1.0,178.26,3.97,352.91,3.52,5.5
2026-07-10 09:15:28.479354+00:00,84.6,2.99,85.42,44.81,0.0,-8.31,0.0,570.54,132.74,1048.99,1.0,322.13,79.56,74.24,0.99,105.98,2994.09,-655.02,0.1,50.32,2.99,0.0,0.0,3.55,69.86,0.0,1.0,176.92,3.98,353.82,3.51,5.49
2026-07-10 09:15:31.494585+00:00,84.84,3.0,85.46,44.68,0.0,-8.33,0.0,570.44,132.62,1052.53,0.99,320.88,79.7,74.44,1.0,105.86,2980.69,-655.21,0.1,50.18,2.98,0.0,0.0,3.56,70.06,0.0,1.0,176.74,3.98,353.65,3.51,5.52
2026-07-10 09:15:34.508591+00:00,85.14,2.99,84.44,44.59,0.0,-8.29,0.0,569.29,132.26,1047.05,1.0,320.43,79.99,74.61,1.0,105.97,2990.15,-656.71,0.1,50.36,2.98,0.0,0.0,3.55,69.73,0.0,1.0,178.22,3.99,353.12,3.49,5.51
2026-07-10 09:15:37.515822+00:00,84.76,3.0,84.52,44.69,0.0,-8.28,0.0,571.26,133.07,1050.54,0.99,319.91,80.36,75.03,1.0,105.52,2999.45,-658.16,0.1,50.39,2.99,0.0,0.0,3.56,69.73,0.0,1.0,176.01,3.98,354.76,3.5,5.53
2026-07-10 09:15:40.526164+00:00,85.11,2.99,85.11,44.95,0.0,-8.34,0.0,570.36,132.95,1048.64,0.99,321.32,80.02,74.72,1.0,105.22,2993.98,-657.31,0.1,50.1,2.99,0.0,0.0,3.53,69.67,0.0,1.0,176.93,4.0,355.58,3.49,5.52
2026-07-10 09:15:43.553330+00:00,85.14,2.99,84.84,44.99,0.0,-8.28,0.0,569.55,132.03,1044.13,0.99,322.59,80.13,74.74,1.0,105.64,2992.23,-658.29,0.1,49.95,2.98,0.0,0.0,3.54,69.65,0.0,1.0,176.34,4.01,352.17,3.5,5.51
2026-07-10 09:15:46.566243+00:00,84.81,3.01,84.53,44.78,0.0,-8.33,0.0,568.2,133.03,1046.9,0.99,322.31,80.37,74.53,1.0,105.87,3003.85,-657.68,0.1,49.81,3.0,0.0,0.0,3.55,69.89,0.0,1.0,176.12,4.03,352.63,3.51,5.53
2026-07-10 09:15:49.575069+00:00,84.99,3.0,85.58,44.85,0.0,-8.3,0.0,568.99,132.24,1046.44,0.99,320.5,80.62,74.87,1.0,105.74,3014.83,-655.76,0.1,49.82,2.99,0.0,0.0,3.56,69.82,0.0,1.0,176.34,4.02,355.99,3.52,5.53
2026-07-10 09:15:52.582477+00:00,84.88,2.98,85.15,44.79,0.0,-8.33,0.0,567.78,133.04,1043.1,1.0,321.25,80.49,74.66,0.99,106.14,3018.56,-653.49,0.1,49.86,2.99,0.0,0.0,3.52,69.78,0.0,0.99,177.96,4.03,355.96,3.52,5.5
2026-07-10 09:15:55.591535+00:00,84.52,2.98,85.04,45.0,0.0,-8.29,0.0,565.09,132.66,1043.95,1.0,320.65,80.13,74.54,1.0,105.87,3014.29,-654.81,0.1,49.72,2.98,0.0,0.0,3.52,69.94,0.0,1.0,176.09,4.05,354.91,3.5,5.52
2026-07-10 09:15:58.603883+00:00,84.34,2.97,91.71,44.89,0.0,-8.33,0.0,567.13,132.95,1042.08,1.0,319.08,80.5,74.89,0.99,106.15,3020.58,-654.68,0.1,50.01,2.98,0.0,0.0,3.83,70.03,0.0,1.0,191.16,4.03,384.78,3.51,5.51
2026-07-10 09:16:01.614271+00:00,84.64,2.96,92.21,44.76,0.0,-8.25,0.0,570.03,133.35,1045.21,1.0,320.77,80.64,75.06,1.0,106.32,3013.02,-652.41,0.1,49.86,2.99,0.0,0.0,3.82,69.99,0.0,1.0,193.15,4.04,383.15,3.5,5.5
2026-07-10 09:16:04.631223+00:00,84.39,2.95,92.64,44.78,0.0,-8.29,0.0,567.4,133.58,1050.16,1.0,320.55,80.5,75.33,1.0,106.39,3019.57,-654.26,0.1,49.91,2.99,0.0,0.0,3.85,70.19,0.0,1.0,192.97,4.05,385.08,3.48,5.48
2026-07-10 09:16:07.638084+00:00,84.42,2.97,92.52,44.71,0.0,-8.32,0.0,564.91,132.09,1053.47,1.0,319.28,80.8,75.44,1.0,106.08,3012.7,-651.08,0.1,50.1,2.98,0.0,0.0,3.84,70.4,0.0,1.0,191.29,4.04,383.9,3.5,5.5
2026-07-10 09:16:10.643242+00:00,84.88,2.99,92.5,44.53,0.0,-8.27,0.0,566.86,133.42,1051.19,1.0,318.2,80.52,75.41,0.99,105.52,3005.57,-652.92,0.1,49.84,2.99,0.0,0.0,3.83,70.04,0.0,1.0,191.65,4.03,383.39,3.49,5.51
2026-07-10 09:16:13.657869+00:00,85.07,2.99,91.96,44.47,0.0,-8.27,0.0,568.59,132.55,1051.33,1.0,319.44,80.11,75.67,0.99,105.59,2996.96,-655.25,0.1,50.05,2.99,0.0,0.0,3.86,69.81,0.0,1.0,192.86,4.02,383.44,3.48,5.49
2026-07-10 09:16:16.673650+00:00,84.78,3.0,92.29,44.46,0.0,-8.26,0.0,567.01,132.44,1052.91,1.0,318.1,80.22,75.86,1.0,105.33,2993.61,-651.67,0.1,49.85,3.0,0.0,0.0,3.83,69.6,0.0,1.0,192.45,4.0,385.61,3.48,5.47
2026-07-10 09:16:19.685014+00:00,84.57,3.01,92.11,44.37,0.0,-8.26,0.0,565.96,133.49,1053.93,1.0,319.25,80.19,75.58,1.0,105.29,2980.38,-648.44,0.1,49.98,3.0,0.0,0.0,3.82,69.98,0.0,1.0,192.93,3.99,381.45,3.5,5.45
2026-07-10 09:16:22.691241+00:00,84.46,3.01,91.73,44.57,0.0,-8.32,0.0,566.66,132.75,1056.33,1.0,318.47,79.98,75.77,1.0,105.44,2972.95,-650.81,0.1,50.08,3.01,0.0,0.0,3.86,69.89,0.0,1.0,190.86,4.0,384.44,3.49,5.46
2026-07-10 09:16:25.696519+00:00,84.46,3.02,91.8,44.5,0.0,-8.3,0.0,565.67,133.25,1053.58,0.99,320.0,79.91,75.88,1.0,105.79,2991.3,-653.23,0.1,50.08,3.03,0.0,0.0,3.82,69.93,0.0,1.0,191.44,4.01,385.94,3.48,5.44
2026-07-10 09:16:28.721348+00:00,84.62,3.03,92.6,44.41,0.0,-8.31,0.0,567.77,132.97,1051.2,1.0,321.39,79.53,75.94,0.99,105.85,3004.42,-655.95,0.1,50.1,3.01,0.0,0.0,3.85,70.28,0.0,1.0,192.2,4.0,382.7,3.47,5.42
2026-07-10 09:16:31.744659+00:00,84.86,3.02,91.56,44.34,0.0,-8.28,0.0,567.23,133.31,1049.38,1.0,319.81,79.43,75.86,1.0,106.18,3015.22,-658.05,0.1,50.05,3.02,0.0,0.0,3.82,70.19,0.0,1.0,191.49,4.01,384.04,3.46,5.45
2026-07-10 09:16:34.749124+00:00,84.95,3.01,91.92,44.26,0.0,-8.26,0.0,567.56,133.51,1044.86,1.0,321.39,79.71,75.95,0.99,105.93,3023.8,-654.2,0.1,49.85,3.01,0.0,0.0,3.86,69.88,0.0,1.0,190.92,4.03,384.31,3.47,5.47
2026-07-10 09:16:37.755041+00:00,84.81,3.01,92.62,44.18,0.0,-8.28,0.0,565.5,133.26,1042.33,1.0,320.93,80.0,76.02,1.0,105.6,3029.98,-655.07,0.1,49.84,3.02,0.0,0.0,3.86,70.1,0.0,1.0,191.9,4.01,381.66,3.47,5.47
2026-07-10 09:16:40.769234+00:00,84.64,3.0,91.8,44.3,0.0,-8.34,0.0,563.85,132.01,1042.28,0.99,319.96,79.86,75.5,1.0,105.27,3021.27,-652.26,0.1,50.08,3.01,0.0,0.0,3.82,70.13,0.0,1.0,192.98,4.01,383.38,3.49,5.48
2026-07-10 09:16:43.782669+00:00,84.56,3.0,91.7,44.29,0.0,-8.29,0.0,562.55,133.38,1041.33,1.0,320.71,80.12,75.07,0.99,105.66,3004.8,-653.78,0.1,50.22,3.01,0.0,0.0,3.83,69.98,0.0,0.99,192.61,4.01,386.17,3.5,5.47
2026-07-10 09:16:46.796019+00:00,84.2,2.98,92.47,44.41,0.0,-8.31,0.0,563.67,133.22,1041.01,1.0,322.16,79.78,75.32,1.0,105.39,2990.86,-653.16,0.1,50.38,3.02,0.0,0.0,3.85,69.67,0.0,0.99,192.8,3.99,385.28,3.48,5.47
2026-07-10 09:16:49.811195+00:00,84.15,3.0,91.7,44.71,0.0,-8.25,0.0,561.99,133.11,1043.31,1.0,322.93,79.94,74.9,1.0,105.27,2997.2,-651.39,0.1,50.34,3.02,0.0,0.0,3.82,69.62,0.0,0.99,192.97,4.0,384.88,3.5,5.45
2026-07-10 09:16:52.815837+00:00,84.26,2.99,92.67,44.88,0.0,-8.35,0.0,565.61,132.15,1040.6,1.0,323.09,80.29,75.03,1.0,105.06,3003.58,-650.28,0.1,50.48,3.02,0.0,0.0,3.83,69.88,0.0,0.99,192.33,3.99,385.68,3.49,5.45
2026-07-10 09:16:55.821280+00:00,84.27,2.99,91.84,45.1,0.0,-8.31,0.0,567.32,133.51,1041.11,1.0,323.89,80.19,75.35,1.0,105.51,3015.48,-648.17,0.1,50.38,3.03,0.0,0.0,3.84,70.12,0.0,1.0,192.93,3.99,386.24,3.5,5.48
2026-07-10 09:16:58.833935+00:00,84.5,3.01,92.06,44.88,0.0,-8.3,0.0,566.4,132.15,1043.16,1.0,324.1,79.87,75.28,0.99,105.24,3020.92,-646.71,0.1,50.45,3.02,0.0,0.0,3.86,70.17,0.0,1.0,191.64,3.99,384.46,3.51,5.46
2026-07-10 09:17:01.837644+00:00,84.93,3.01,92.43,44.91,0.0,-8.29,0.0,564.62,132.72,1042.86,1.0,322.43,80.21,75.14,0.99,105.23,3016.28,-649.54,0.1,50.5,3.03,0.0,0.0,3.85,70.13,0.0,1.0,193.15,4.01,384.05,3.5,5.45
2026-07-10 09:17:04.849204+00:00,84.53,3.02,92.51,44.81,0.0,-8.28,0.0,565.2,132.89,1047.0,1.0,320.6,80.27,75.26,0.99,105.53,3027.68,-651.63,0.1,50.21,3.03,0.0,0.0,3.82,70.15,0.0,1.0,191.49,3.99,384.83,3.51,5.44
2026-07-10 09:17:07.864470+00:00,84.34,3.0,91.72,44.74,0.0,-8.26,0.0,566.55,132.6,1049.24,1.0,319.82,80.58,75.13,0.99,105.12,3028.37,-650.4,0.1,50.03,3.03,0.0,0.0,3.86,70.31,0.0,1.0,192.34,3.98,386.07,3.52,5.46
2026-07-10 09:17:10.878823+00:00,84.56,3.01,83.75,44.63,0.0,-8.3,0.0,564.86,132.42,1044.13,1.0,319.97,80.15,74.9,1.0,105.63,3017.09,-647.22,0.1,49.91,3.01,0.0,0.0,3.53,70.21,0.0,0.99,174.45,3.97,349.07,3.53,5.48
2026-07-10 09:17:13.896538+00:00,84.7,3.01,84.3,44.62,0.0,-8.27,0.0,567.09,132.48,1044.57,1.0,319.67,80.14,75.05,0.99,105.9,3010.38,-645.92,0.1,50.13,3.01,0.0,0.0,3.52,69.87,0.0,0.99,174.68,3.96,349.14,3.51,5.49
2026-07-10 09:17:16.902413+00:00,84.64,3.02,84.38,44.83,0.0,-8.29,0.0,565.09,132.65,1046.15,1.0,319.18,79.94,75.01,1.0,105.63,2996.16,-646.32,0.1,50.21,3.0,0.0,0.0,3.49,70.18,0.0,0.99,174.65,3.95,352.29,3.51,5.49
2026-07-10 09:17:19.916510+00:00,84.98,3.01,83.86,44.7,0.0,-8.34,0.0,565.96,132.53,1047.76,1.0,318.01,79.56,74.9,0.99,106.06,3004.69,-649.45,0.1,50.18,3.0,0.0,0.0,3.5,70.48,0.0,1.0,176.64,3.98,350.41,3.5,5.47
2026-07-10 09:17:22.931675+00:00,85.39,3.02,84.14,44.88,0.0,-8.26,0.0,565.5,133.44,1047.66,0.99,317.08,79.83,74.6,0.99,105.38,2995.56,-648.87,0.1,49.95,3.0,0.0,0.0,3.5,70.27,0.0,0.99,175.07,3.96,352.97,3.49,5.45
2026-07-10 09:17:25.953798+00:00,85.61,3.01,83.87,44.68,0.0,-8.32,0.0,568.67,132.04,1047.14,1.0,316.95,79.75,74.87,0.99,105.38,3003.76,-646.38,0.1,49.94,3.01,0.0,0.0,3.53,69.97,0.0,1.0,174.19,3.97,349.27,3.51,5.45
2026-07-10 09:17:28.978078+00:00,85.14,3.02,84.04,44.56,0.0,-8.33,0.0,568.93,132.0,1047.22,0.99,316.31,79.99,75.16,1.0,105.07,2989.19,-647.62,0.1,49.94,3.02,0.0,0.0,3.52,69.71,0.0,1.0,174.3,3.99,352.16,3.52,5.46
2026-07-10 09:17:31.988912+00:00,84.79,3.02,84.65,44.74,0.0,-8.28,0.0,569.45,132.3,1050.04,0.99,317.89,79.65,75.08,0.99,105.53,2985.95,-649.77,0.1,49.8,3.01,0.0,0.0,3.5,69.89,0.0,1.0,174.85,4.0,352.43,3.53,5.47
2026-07-10 09:17:35.000354+00:00,84.5,3.01,84.78,44.7,0.0,-8.34,0.0,570.04,132.13,1055.11,0.99,317.03,79.31,75.28,1.0,105.43,2986.79,-652.1,0.1,49.76,3.02,0.0,0.0,3.53,69.77,0.0,1.0,175.44,4.01,350.0,3.54,5.48
2026-07-10 09:17:38.016213+00:00,84.92,3.01,84.78,44.81,0.0,-8.34,0.0,570.57,133.19,1052.06,0.99,318.37,79.81,75.38,0.99,105.06,2979.61,-651.2,0.1,49.88,3.03,0.0,0.0,3.51,69.67,0.0,1.0,174.63,4.01,352.18,3.53,5.47
2026-07-10 09:17:41.027232+00:00,84.91,3.0,84.79,44.93,0.0,-8.31,0.0,568.52,133.27,1050.71,0.99,317.62,79.96,75.45,0.99,105.16,2974.1,-652.56,0.1,50.07,3.02,0.0,0.0,3.52,69.46,0.0,1.0,174.54,4.0,348.4,3.54,5.46
2026-07-10 09:17:44.035768+00:00,84.86,3.01,84.64,45.04,0.0,-8.27,0.0,567.56,133.43,1046.31,0.99,317.11,79.93,75.13,0.99,104.68,2988.13,-652.9,0.1,50.12,3.03,0.0,0.0,3.5,69.4,0.0,1.0,174.87,4.0,350.64,3.52,5.48
2026-07-10 09:17:47.037748+00:00,85.26,3.0,83.66,45.09,0.0,-8.32,0.0,566.51,132.47,1048.76,0.99,318.44,79.67,75.29,1.0,104.98,2993.57,-649.63,0.1,50.14,3.03,0.0,0.0,3.51,69.42,0.0,1.0,175.29,4.01,353.38,3.52,5.5
2026-07-10 09:17:50.047417+00:00,85.48,2.99,83.77,45.2,0.0,-8.34,0.0,567.45,133.52,1049.31,0.99,318.71,79.75,75.02,1.0,105.14,2989.08,-651.03,0.1,50.12,3.02,0.0,0.0,3.5,69.36,0.0,1.0,174.75,4.0,351.08,3.52,5.48
2026-07-10 09:17:53.063968+00:00,85.14,2.99,84.36,45.31,0.0,-8.32,0.0,567.03,133.4,1045.93,0.99,318.84,79.94,75.38,1.0,104.77,2976.46,-653.99,0.1,50.3,3.02,0.0,0.0,3.51,69.42,0.0,1.0,176.67,3.98,348.65,3.52,5.48
2026-07-10 09:17:56.074070+00:00,85.3,2.98,84.41,45.48,0.0,-8.34,0.0,564.43,132.01,1042.27,0.99,320.27,80.34,75.43,1.0,105.33,2971.43,-653.55,0.1,50.13,3.01,0.0,0.0,3.52,69.2,0.0,1.0,176.51,3.97,351.44,3.53,5.47
2026-07-10 09:17:59.085364+00:00,84.84,2.99,84.13,45.6,0.0,-8.32,0.0,564.05,132.89,1048.65,1.0,319.31,79.89,75.03,0.99,105.59,2987.91,-650.86,0.1,50.16,3.01,0.0,0.0,3.5,69.65,0.0,1.0,175.06,3.96,349.98,3.52,5.45
2026-07-10 09:18:02.094256+00:00,84.58,2.98,84.22,45.55,0.0,-8.29,0.0,561.9,132.23,1053.02,1.0,319.21,80.18,74.65,0.99,105.06,2985.04,-650.54,0.1,50.34,3.01,0.0,0.0,3.51,69.53,0.0,1.0,176.45,3.98,350.64,3.52,5.45
2026-07-10 09:18:05.103026+00:00,84.32,2.99,83.7,45.55,0.0,-8.32,0.0,564.53,133.12,1053.29,1.0,320.84,79.93,74.46,1.0,104.72,2994.69,-650.22,0.1,50.32,3.03,0.0,0.0,3.49,69.49,0.0,1.0,175.09,3.98,349.91,3.52,5.48
